"PID","PE","Relationship_Type","Relationship","Orientation","Emotion","Valence","Type","Frequency","Connection"
11,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",2,0
11,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",2,NA
11,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",0,NA
11,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",3,1
11,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",3,1
11,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Experience",2,NA
11,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Expression",0,NA
11,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Experience",0,NA
11,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Expression",0,NA
11,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Experience",0,NA
11,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Expression",0,NA
11,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Experience",2,0
11,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Expression",2,0
12,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Experience",2,-1
12,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Expression",2,-1
12,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Experience",3,1
12,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Expression",3,1
12,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Experience",2,1
12,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Expression",2,1
12,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Experience",3,1
12,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Expression",3,1
12,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",2,NA
12,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",0,NA
12,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",2,1
12,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",2,1
12,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",2,2
12,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",3,2
12,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",4,2
12,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",4,2
12,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",2,-2
12,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",1,-2
12,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",3,1
12,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",2,1
12,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",2,0
12,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",1,0
12,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",3,1
12,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",3,1
12,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Experience",2,-1
12,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Expression",2,-1
12,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Experience",2,-1
12,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Expression",1,-1
12,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Experience",1,1
12,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Expression",2,1
12,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Experience",2,1
12,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Expression",2,1
13,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Experience",0,NA
13,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Expression",0,NA
13,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Experience",0,NA
13,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Expression",0,NA
13,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Experience",0,NA
13,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Expression",0,NA
13,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Experience",4,2
13,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Expression",4,2
13,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",2,-1
13,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",2,-1
13,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",0,NA
13,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",0,NA
13,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",0,NA
13,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",0,NA
13,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",2,1
13,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",3,1
13,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",0,NA
13,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",0,NA
13,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",1,2
13,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",1,2
13,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",0,NA
13,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",0,NA
13,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",3,1
13,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",3,1
13,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Experience",0,NA
13,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Expression",0,NA
13,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Experience",0,NA
13,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Expression",0,NA
13,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Experience",0,NA
13,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Expression",0,NA
13,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Experience",3,-1
13,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Expression",3,-1
14,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Experience",2,-1
14,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Expression",1,-1
14,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Experience",0,NA
14,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Expression",0,NA
14,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Experience",3,0
14,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Expression",2,0
14,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Experience",3,1
14,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Expression",2,1
14,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",2,-2
14,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",1,-2
14,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",0,NA
14,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",0,NA
14,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",3,NA
14,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",0,NA
14,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",2,1
14,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",2,1
14,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",0,NA
14,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",0,NA
14,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",0,NA
14,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",0,NA
14,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",0,NA
14,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",0,NA
14,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",0,NA
14,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",0,NA
14,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Experience",2,-2
14,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Expression",2,-2
14,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Experience",1,NA
14,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Expression",0,NA
14,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Experience",1,NA
14,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Expression",0,NA
14,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Experience",2,-2
14,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Expression",2,-2
15,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Experience",1,-1
15,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Expression",1,-1
15,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Experience",2,1
15,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Expression",2,1
15,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Experience",1,1
15,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Expression",1,1
15,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Experience",3,1
15,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Expression",3,1
15,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",1,0
15,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",1,0
15,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",2,0
15,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",2,0
15,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",2,1
15,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",1,1
15,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",4,2
15,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",3,2
15,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",1,NA
15,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",0,NA
15,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",3,0
15,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",2,0
15,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",0,NA
15,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",0,NA
15,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",2,0
15,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",2,0
