"PID","PE","Relationship_Type","Relationship","Orientation","Emotion","Valence","Type","Frequency","Connection"
90,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",3,-1
90,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",2,-1
90,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",2,1
90,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",2,1
90,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",1,-1
90,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",1,-1
90,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",1,0
90,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",1,0
90,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",1,1
90,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",1,1
90,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",3,1
90,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",3,1
90,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Experience",1,-2
90,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Expression",1,-2
90,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Experience",2,1
90,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Expression",1,1
90,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Experience",0,NA
90,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Expression",0,NA
90,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Experience",2,0
90,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Expression",2,0
91,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Experience",2,-1
91,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Expression",2,-1
91,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Experience",2,0
91,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Expression",2,0
91,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Experience",1,2
91,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Expression",1,2
91,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Experience",3,2
91,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Expression",3,2
91,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",0,NA
91,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",0,NA
91,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",1,NA
91,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",0,NA
91,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",1,1
91,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",1,1
91,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",3,2
91,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",4,2
91,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",1,-1
91,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",1,-1
91,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",1,0
91,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",1,0
91,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",1,-1
91,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",1,-1
91,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",3,1
91,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",3,1
91,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Experience",0,NA
91,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Expression",0,NA
91,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Experience",1,0
91,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Expression",1,0
91,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Experience",0,NA
91,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Expression",0,NA
91,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Experience",3,1
91,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Expression",3,1
92,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Experience",1,-1
92,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Expression",1,-1
92,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Experience",2,1
92,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Expression",2,1
92,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Experience",1,1
92,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Expression",1,1
92,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Experience",4,1
92,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Expression",4,1
92,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",1,-1
92,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",1,-1
92,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",1,1
92,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",1,1
92,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",1,1
92,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",1,1
92,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",4,1
92,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",4,1
92,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",0,NA
92,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",0,NA
92,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",2,0
92,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",1,0
92,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",1,0
92,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",1,0
92,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",4,1
92,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",4,1
92,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Experience",1,-2
92,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Expression",1,-2
92,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Experience",2,0
92,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Expression",2,0
92,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Experience",0,NA
92,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Expression",0,NA
92,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Experience",3,0
92,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Expression",3,0
93,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Experience",1,0
93,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Expression",1,0
93,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Experience",2,1
93,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Expression",2,1
93,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Experience",1,0
93,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Expression",1,0
93,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Experience",3,1
93,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Expression",2,1
93,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",0,NA
93,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",0,NA
93,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",1,1
93,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",1,1
93,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",1,1
93,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",1,1
93,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",3,1
93,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",2,1
93,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",1,-1
93,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",1,-1
93,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",2,0
93,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",2,0
93,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",1,0
93,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",1,0
93,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",3,1
93,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",2,1
93,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Experience",1,-1
93,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Expression",1,-1
93,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Experience",1,0
93,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Expression",1,0
93,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Experience",1,0
93,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Expression",1,0
93,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Experience",2,1
93,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Expression",2,1
94,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Experience",1,-1
94,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Expression",1,-1
94,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Experience",2,0
94,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Expression",2,0
94,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Experience",1,0
94,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Expression",1,0
94,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Experience",2,-1
94,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Expression",2,-1
94,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",1,NA
94,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",0,NA
94,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",3,-1
94,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",3,-1
94,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",2,-1
94,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",1,-1
