"PID","Relationship_Type","Relationship","Orientation","Emotion","Valence","Type","Frequency","Connection","Age","Age_4_TEXT","Gender","Gender_5_TEXT","Relationship_Status","Income","Education","Race","Race_9_TEXT","Ladder_Community_1_x","Ladder_Community_1_y","Ladder_Community"
7,"Communal","Close Friend","Disengaging","Pride","Positive","Experience",2,1,4,29,1,NA,4,6,5,"7",NA,185,152,"Region #6"
7,"Communal","Close Friend","Disengaging","Pride","Positive","Expression",2,1,4,29,1,NA,4,6,5,"7",NA,185,152,"Region #6"
7,"Communal","Close Friend","Engaging","Guilt","Negative","Experience",0,NA,4,29,1,NA,4,6,5,"7",NA,185,152,"Region #6"
7,"Communal","Close Friend","Engaging","Guilt","Negative","Expression",0,NA,4,29,1,NA,4,6,5,"7",NA,185,152,"Region #6"
7,"Communal","Close Friend","Engaging","Respect","Positive","Experience",3,2,4,29,1,NA,4,6,5,"7",NA,185,152,"Region #6"
7,"Communal","Close Friend","Engaging","Respect","Positive","Expression",3,2,4,29,1,NA,4,6,5,"7",NA,185,152,"Region #6"
7,"Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",2,-1,4,29,1,NA,4,6,5,"7",NA,185,152,"Region #6"
7,"Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",2,-1,4,29,1,NA,4,6,5,"7",NA,185,152,"Region #6"
7,"Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",2,1,4,29,1,NA,4,6,5,"7",NA,185,152,"Region #6"
7,"Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",2,1,4,29,1,NA,4,6,5,"7",NA,185,152,"Region #6"
7,"Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",1,1,4,29,1,NA,4,6,5,"7",NA,185,152,"Region #6"
7,"Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",1,1,4,29,1,NA,4,6,5,"7",NA,185,152,"Region #6"
7,"Communal","Romantic Partner","Engaging","Respect","Positive","Experience",3,2,4,29,1,NA,4,6,5,"7",NA,185,152,"Region #6"
7,"Communal","Romantic Partner","Engaging","Respect","Positive","Expression",3,2,4,29,1,NA,4,6,5,"7",NA,185,152,"Region #6"
7,"Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",0,NA,4,29,1,NA,4,6,5,"7",NA,185,152,"Region #6"
7,"Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",0,NA,4,29,1,NA,4,6,5,"7",NA,185,152,"Region #6"
7,"Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",2,1,4,29,1,NA,4,6,5,"7",NA,185,152,"Region #6"
7,"Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",2,1,4,29,1,NA,4,6,5,"7",NA,185,152,"Region #6"
7,"Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",0,NA,4,29,1,NA,4,6,5,"7",NA,185,152,"Region #6"
7,"Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",0,NA,4,29,1,NA,4,6,5,"7",NA,185,152,"Region #6"
7,"Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",3,1,4,29,1,NA,4,6,5,"7",NA,185,152,"Region #6"
7,"Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",3,1,4,29,1,NA,4,6,5,"7",NA,185,152,"Region #6"
7,"Transactional","Stranger","Disengaging","Anger","Negative","Experience",1,-2,4,29,1,NA,4,6,5,"7",NA,185,152,"Region #6"
7,"Transactional","Stranger","Disengaging","Anger","Negative","Expression",1,-2,4,29,1,NA,4,6,5,"7",NA,185,152,"Region #6"
7,"Transactional","Stranger","Disengaging","Pride","Positive","Experience",2,-2,4,29,1,NA,4,6,5,"7",NA,185,152,"Region #6"
7,"Transactional","Stranger","Disengaging","Pride","Positive","Expression",2,-2,4,29,1,NA,4,6,5,"7",NA,185,152,"Region #6"
7,"Transactional","Stranger","Engaging","Guilt","Negative","Experience",1,-2,4,29,1,NA,4,6,5,"7",NA,185,152,"Region #6"
7,"Transactional","Stranger","Engaging","Guilt","Negative","Expression",1,-2,4,29,1,NA,4,6,5,"7",NA,185,152,"Region #6"
7,"Transactional","Stranger","Engaging","Respect","Positive","Experience",2,-2,4,29,1,NA,4,6,5,"7",NA,185,152,"Region #6"
7,"Transactional","Stranger","Engaging","Respect","Positive","Expression",1,-2,4,29,1,NA,4,6,5,"7",NA,185,152,"Region #6"
8,"Communal","Close Friend","Disengaging","Anger","Negative","Experience",1,-1,4,61,2,NA,4,7,6,"7",NA,213,189,"Region #5"
8,"Communal","Close Friend","Disengaging","Anger","Negative","Expression",1,-1,4,61,2,NA,4,7,6,"7",NA,213,189,"Region #5"
8,"Communal","Close Friend","Disengaging","Pride","Positive","Experience",2,0,4,61,2,NA,4,7,6,"7",NA,213,189,"Region #5"
8,"Communal","Close Friend","Disengaging","Pride","Positive","Expression",2,0,4,61,2,NA,4,7,6,"7",NA,213,189,"Region #5"
8,"Communal","Close Friend","Engaging","Guilt","Negative","Experience",1,0,4,61,2,NA,4,7,6,"7",NA,213,189,"Region #5"
8,"Communal","Close Friend","Engaging","Guilt","Negative","Expression",1,0,4,61,2,NA,4,7,6,"7",NA,213,189,"Region #5"
8,"Communal","Close Friend","Engaging","Respect","Positive","Experience",3,1,4,61,2,NA,4,7,6,"7",NA,213,189,"Region #5"
8,"Communal","Close Friend","Engaging","Respect","Positive","Expression",3,1,4,61,2,NA,4,7,6,"7",NA,213,189,"Region #5"
8,"Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",3,-2,4,61,2,NA,4,7,6,"7",NA,213,189,"Region #5"
8,"Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",3,-2,4,61,2,NA,4,7,6,"7",NA,213,189,"Region #5"
8,"Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",3,0,4,61,2,NA,4,7,6,"7",NA,213,189,"Region #5"
8,"Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",2,0,4,61,2,NA,4,7,6,"7",NA,213,189,"Region #5"
8,"Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",1,0,4,61,2,NA,4,7,6,"7",NA,213,189,"Region #5"
8,"Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",1,0,4,61,2,NA,4,7,6,"7",NA,213,189,"Region #5"
8,"Communal","Romantic Partner","Engaging","Respect","Positive","Experience",2,1,4,61,2,NA,4,7,6,"7",NA,213,189,"Region #5"
8,"Communal","Romantic Partner","Engaging","Respect","Positive","Expression",1,1,4,61,2,NA,4,7,6,"7",NA,213,189,"Region #5"
8,"Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",2,-1,4,61,2,NA,4,7,6,"7",NA,213,189,"Region #5"
8,"Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",2,-1,4,61,2,NA,4,7,6,"7",NA,213,189,"Region #5"
8,"Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",2,0,4,61,2,NA,4,7,6,"7",NA,213,189,"Region #5"
8,"Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",2,0,4,61,2,NA,4,7,6,"7",NA,213,189,"Region #5"
8,"Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",1,0,4,61,2,NA,4,7,6,"7",NA,213,189,"Region #5"
8,"Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",1,0,4,61,2,NA,4,7,6,"7",NA,213,189,"Region #5"
8,"Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",2,1,4,61,2,NA,4,7,6,"7",NA,213,189,"Region #5"
8,"Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",3,1,4,61,2,NA,4,7,6,"7",NA,213,189,"Region #5"
8,"Transactional","Stranger","Disengaging","Anger","Negative","Experience",2,-1,4,61,2,NA,4,7,6,"7",NA,213,189,"Region #5"
8,"Transactional","Stranger","Disengaging","Anger","Negative","Expression",2,-1,4,61,2,NA,4,7,6,"7",NA,213,189,"Region #5"
8,"Transactional","Stranger","Disengaging","Pride","Positive","Experience",2,0,4,61,2,NA,4,7,6,"7",NA,213,189,"Region #5"
8,"Transactional","Stranger","Disengaging","Pride","Positive","Expression",1,0,4,61,2,NA,4,7,6,"7",NA,213,189,"Region #5"
8,"Transactional","Stranger","Engaging","Guilt","Negative","Experience",1,0,4,61,2,NA,4,7,6,"7",NA,213,189,"Region #5"
8,"Transactional","Stranger","Engaging","Guilt","Negative","Expression",1,0,4,61,2,NA,4,7,6,"7",NA,213,189,"Region #5"
8,"Transactional","Stranger","Engaging","Respect","Positive","Experience",2,0,4,61,2,NA,4,7,6,"7",NA,213,189,"Region #5"
8,"Transactional","Stranger","Engaging","Respect","Positive","Expression",2,0,4,61,2,NA,4,7,6,"7",NA,213,189,"Region #5"
9,"Communal","Close Friend","Disengaging","Anger","Negative","Experience",1,1,4,40,2,NA,4,7,8,"7",NA,284,75,"Region #9"
9,"Communal","Close Friend","Disengaging","Anger","Negative","Expression",1,1,4,40,2,NA,4,7,8,"7",NA,284,75,"Region #9"
9,"Communal","Close Friend","Disengaging","Pride","Positive","Experience",3,1,4,40,2,NA,4,7,8,"7",NA,284,75,"Region #9"
9,"Communal","Close Friend","Disengaging","Pride","Positive","Expression",3,1,4,40,2,NA,4,7,8,"7",NA,284,75,"Region #9"
9,"Communal","Close Friend","Engaging","Guilt","Negative","Experience",1,0,4,40,2,NA,4,7,8,"7",NA,284,75,"Region #9"
9,"Communal","Close Friend","Engaging","Guilt","Negative","Expression",1,0,4,40,2,NA,4,7,8,"7",NA,284,75,"Region #9"
9,"Communal","Close Friend","Engaging","Respect","Positive","Experience",4,2,4,40,2,NA,4,7,8,"7",NA,284,75,"Region #9"
9,"Communal","Close Friend","Engaging","Respect","Positive","Expression",4,2,4,40,2,NA,4,7,8,"7",NA,284,75,"Region #9"
9,"Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",0,NA,4,40,2,NA,4,7,8,"7",NA,284,75,"Region #9"
9,"Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",0,NA,4,40,2,NA,4,7,8,"7",NA,284,75,"Region #9"
9,"Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",3,0,4,40,2,NA,4,7,8,"7",NA,284,75,"Region #9"
9,"Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",3,0,4,40,2,NA,4,7,8,"7",NA,284,75,"Region #9"
9,"Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",0,0,4,40,2,NA,4,7,8,"7",NA,284,75,"Region #9"
9,"Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",1,0,4,40,2,NA,4,7,8,"7",NA,284,75,"Region #9"
9,"Communal","Romantic Partner","Engaging","Respect","Positive","Experience",4,2,4,40,2,NA,4,7,8,"7",NA,284,75,"Region #9"
9,"Communal","Romantic Partner","Engaging","Respect","Positive","Expression",4,2,4,40,2,NA,4,7,8,"7",NA,284,75,"Region #9"
9,"Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",0,NA,4,40,2,NA,4,7,8,"7",NA,284,75,"Region #9"
9,"Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",0,NA,4,40,2,NA,4,7,8,"7",NA,284,75,"Region #9"
9,"Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",3,1,4,40,2,NA,4,7,8,"7",NA,284,75,"Region #9"
9,"Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",3,1,4,40,2,NA,4,7,8,"7",NA,284,75,"Region #9"
9,"Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",1,0,4,40,2,NA,4,7,8,"7",NA,284,75,"Region #9"
9,"Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",1,0,4,40,2,NA,4,7,8,"7",NA,284,75,"Region #9"
9,"Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",4,1,4,40,2,NA,4,7,8,"7",NA,284,75,"Region #9"
9,"Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",4,1,4,40,2,NA,4,7,8,"7",NA,284,75,"Region #9"
9,"Transactional","Stranger","Disengaging","Anger","Negative","Experience",1,-1,4,40,2,NA,4,7,8,"7",NA,284,75,"Region #9"
9,"Transactional","Stranger","Disengaging","Anger","Negative","Expression",1,-1,4,40,2,NA,4,7,8,"7",NA,284,75,"Region #9"
9,"Transactional","Stranger","Disengaging","Pride","Positive","Experience",3,0,4,40,2,NA,4,7,8,"7",NA,284,75,"Region #9"
9,"Transactional","Stranger","Disengaging","Pride","Positive","Expression",2,0,4,40,2,NA,4,7,8,"7",NA,284,75,"Region #9"
9,"Transactional","Stranger","Engaging","Guilt","Negative","Experience",1,0,4,40,2,NA,4,7,8,"7",NA,284,75,"Region #9"
9,"Transactional","Stranger","Engaging","Guilt","Negative","Expression",1,0,4,40,2,NA,4,7,8,"7",NA,284,75,"Region #9"
9,"Transactional","Stranger","Engaging","Respect","Positive","Experience",4,0,4,40,2,NA,4,7,8,"7",NA,284,75,"Region #9"
9,"Transactional","Stranger","Engaging","Respect","Positive","Expression",4,0,4,40,2,NA,4,7,8,"7",NA,284,75,"Region #9"
10,"Communal","Close Friend","Disengaging","Anger","Negative","Experience",0,NA,4,41,2,NA,4,7,6,"7",NA,176,151,"Region #6"
10,"Communal","Close Friend","Disengaging","Anger","Negative","Expression",0,NA,4,41,2,NA,4,7,6,"7",NA,176,151,"Region #6"
10,"Communal","Close Friend","Disengaging","Pride","Positive","Experience",3,2,4,41,2,NA,4,7,6,"7",NA,176,151,"Region #6"
10,"Communal","Close Friend","Disengaging","Pride","Positive","Expression",3,2,4,41,2,NA,4,7,6,"7",NA,176,151,"Region #6"
10,"Communal","Close Friend","Engaging","Guilt","Negative","Experience",0,NA,4,41,2,NA,4,7,6,"7",NA,176,151,"Region #6"
10,"Communal","Close Friend","Engaging","Guilt","Negative","Expression",0,NA,4,41,2,NA,4,7,6,"7",NA,176,151,"Region #6"
10,"Communal","Close Friend","Engaging","Respect","Positive","Experience",4,2,4,41,2,NA,4,7,6,"7",NA,176,151,"Region #6"
10,"Communal","Close Friend","Engaging","Respect","Positive","Expression",3,2,4,41,2,NA,4,7,6,"7",NA,176,151,"Region #6"
10,"Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",1,2,4,41,2,NA,4,7,6,"7",NA,176,151,"Region #6"
10,"Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",1,2,4,41,2,NA,4,7,6,"7",NA,176,151,"Region #6"
10,"Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",3,2,4,41,2,NA,4,7,6,"7",NA,176,151,"Region #6"
10,"Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",3,2,4,41,2,NA,4,7,6,"7",NA,176,151,"Region #6"
10,"Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",1,2,4,41,2,NA,4,7,6,"7",NA,176,151,"Region #6"
10,"Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",1,2,4,41,2,NA,4,7,6,"7",NA,176,151,"Region #6"
10,"Communal","Romantic Partner","Engaging","Respect","Positive","Experience",4,2,4,41,2,NA,4,7,6,"7",NA,176,151,"Region #6"
10,"Communal","Romantic Partner","Engaging","Respect","Positive","Expression",4,2,4,41,2,NA,4,7,6,"7",NA,176,151,"Region #6"
10,"Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",0,NA,4,41,2,NA,4,7,6,"7",NA,176,151,"Region #6"
10,"Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",0,NA,4,41,2,NA,4,7,6,"7",NA,176,151,"Region #6"
10,"Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",3,2,4,41,2,NA,4,7,6,"7",NA,176,151,"Region #6"
10,"Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",3,2,4,41,2,NA,4,7,6,"7",NA,176,151,"Region #6"
10,"Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",0,NA,4,41,2,NA,4,7,6,"7",NA,176,151,"Region #6"
10,"Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",0,NA,4,41,2,NA,4,7,6,"7",NA,176,151,"Region #6"
10,"Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",4,2,4,41,2,NA,4,7,6,"7",NA,176,151,"Region #6"
10,"Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",4,2,4,41,2,NA,4,7,6,"7",NA,176,151,"Region #6"
10,"Transactional","Stranger","Disengaging","Anger","Negative","Experience",0,NA,4,41,2,NA,4,7,6,"7",NA,176,151,"Region #6"
10,"Transactional","Stranger","Disengaging","Anger","Negative","Expression",0,NA,4,41,2,NA,4,7,6,"7",NA,176,151,"Region #6"
10,"Transactional","Stranger","Disengaging","Pride","Positive","Experience",2,0,4,41,2,NA,4,7,6,"7",NA,176,151,"Region #6"
10,"Transactional","Stranger","Disengaging","Pride","Positive","Expression",2,0,4,41,2,NA,4,7,6,"7",NA,176,151,"Region #6"
10,"Transactional","Stranger","Engaging","Guilt","Negative","Experience",1,0,4,41,2,NA,4,7,6,"7",NA,176,151,"Region #6"
10,"Transactional","Stranger","Engaging","Guilt","Negative","Expression",1,0,4,41,2,NA,4,7,6,"7",NA,176,151,"Region #6"
10,"Transactional","Stranger","Engaging","Respect","Positive","Experience",2,0,4,41,2,NA,4,7,6,"7",NA,176,151,"Region #6"
10,"Transactional","Stranger","Engaging","Respect","Positive","Expression",2,0,4,41,2,NA,4,7,6,"7",NA,176,151,"Region #6"
11,"Communal","Close Friend","Disengaging","Anger","Negative","Experience",1,-1,4,53,2,NA,4,1,6,"3,4",NA,116,281,"Region #2"
11,"Communal","Close Friend","Disengaging","Anger","Negative","Expression",1,-1,4,53,2,NA,4,1,6,"3,4",NA,116,281,"Region #2"
11,"Communal","Close Friend","Disengaging","Pride","Positive","Experience",2,1,4,53,2,NA,4,1,6,"3,4",NA,116,281,"Region #2"
11,"Communal","Close Friend","Disengaging","Pride","Positive","Expression",2,1,4,53,2,NA,4,1,6,"3,4",NA,116,281,"Region #2"
11,"Communal","Close Friend","Engaging","Guilt","Negative","Experience",1,1,4,53,2,NA,4,1,6,"3,4",NA,116,281,"Region #2"
11,"Communal","Close Friend","Engaging","Guilt","Negative","Expression",1,1,4,53,2,NA,4,1,6,"3,4",NA,116,281,"Region #2"
11,"Communal","Close Friend","Engaging","Respect","Positive","Experience",3,1,4,53,2,NA,4,1,6,"3,4",NA,116,281,"Region #2"
11,"Communal","Close Friend","Engaging","Respect","Positive","Expression",2,1,4,53,2,NA,4,1,6,"3,4",NA,116,281,"Region #2"
11,"Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",2,-1,4,53,2,NA,4,1,6,"3,4",NA,116,281,"Region #2"
11,"Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",2,-1,4,53,2,NA,4,1,6,"3,4",NA,116,281,"Region #2"
11,"Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",2,1,4,53,2,NA,4,1,6,"3,4",NA,116,281,"Region #2"
11,"Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",2,1,4,53,2,NA,4,1,6,"3,4",NA,116,281,"Region #2"
11,"Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",1,1,4,53,2,NA,4,1,6,"3,4",NA,116,281,"Region #2"
11,"Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",1,1,4,53,2,NA,4,1,6,"3,4",NA,116,281,"Region #2"
11,"Communal","Romantic Partner","Engaging","Respect","Positive","Experience",2,2,4,53,2,NA,4,1,6,"3,4",NA,116,281,"Region #2"
11,"Communal","Romantic Partner","Engaging","Respect","Positive","Expression",2,2,4,53,2,NA,4,1,6,"3,4",NA,116,281,"Region #2"
11,"Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",1,-2,4,53,2,NA,4,1,6,"3,4",NA,116,281,"Region #2"
11,"Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",1,-2,4,53,2,NA,4,1,6,"3,4",NA,116,281,"Region #2"
11,"Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",2,1,4,53,2,NA,4,1,6,"3,4",NA,116,281,"Region #2"
11,"Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",2,1,4,53,2,NA,4,1,6,"3,4",NA,116,281,"Region #2"
11,"Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",1,1,4,53,2,NA,4,1,6,"3,4",NA,116,281,"Region #2"
11,"Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",1,1,4,53,2,NA,4,1,6,"3,4",NA,116,281,"Region #2"
11,"Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",2,1,4,53,2,NA,4,1,6,"3,4",NA,116,281,"Region #2"
11,"Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",2,1,4,53,2,NA,4,1,6,"3,4",NA,116,281,"Region #2"
11,"Transactional","Stranger","Disengaging","Anger","Negative","Experience",0,NA,4,53,2,NA,4,1,6,"3,4",NA,116,281,"Region #2"
11,"Transactional","Stranger","Disengaging","Anger","Negative","Expression",0,NA,4,53,2,NA,4,1,6,"3,4",NA,116,281,"Region #2"
11,"Transactional","Stranger","Disengaging","Pride","Positive","Experience",1,0,4,53,2,NA,4,1,6,"3,4",NA,116,281,"Region #2"
11,"Transactional","Stranger","Disengaging","Pride","Positive","Expression",1,0,4,53,2,NA,4,1,6,"3,4",NA,116,281,"Region #2"
11,"Transactional","Stranger","Engaging","Guilt","Negative","Experience",0,NA,4,53,2,NA,4,1,6,"3,4",NA,116,281,"Region #2"
11,"Transactional","Stranger","Engaging","Guilt","Negative","Expression",0,NA,4,53,2,NA,4,1,6,"3,4",NA,116,281,"Region #2"
11,"Transactional","Stranger","Engaging","Respect","Positive","Experience",2,1,4,53,2,NA,4,1,6,"3,4",NA,116,281,"Region #2"
11,"Transactional","Stranger","Engaging","Respect","Positive","Expression",2,1,4,53,2,NA,4,1,6,"3,4",NA,116,281,"Region #2"
12,"Communal","Close Friend","Disengaging","Anger","Negative","Experience",1,NA,4,31,2,NA,2,3,4,"7",NA,174,150,"Region #6"
12,"Communal","Close Friend","Disengaging","Anger","Negative","Expression",0,NA,4,31,2,NA,2,3,4,"7",NA,174,150,"Region #6"
12,"Communal","Close Friend","Disengaging","Pride","Positive","Experience",2,1,4,31,2,NA,2,3,4,"7",NA,174,150,"Region #6"
12,"Communal","Close Friend","Disengaging","Pride","Positive","Expression",2,1,4,31,2,NA,2,3,4,"7",NA,174,150,"Region #6"
12,"Communal","Close Friend","Engaging","Guilt","Negative","Experience",1,0,4,31,2,NA,2,3,4,"7",NA,174,150,"Region #6"
12,"Communal","Close Friend","Engaging","Guilt","Negative","Expression",1,0,4,31,2,NA,2,3,4,"7",NA,174,150,"Region #6"
12,"Communal","Close Friend","Engaging","Respect","Positive","Experience",4,1,4,31,2,NA,2,3,4,"7",NA,174,150,"Region #6"
12,"Communal","Close Friend","Engaging","Respect","Positive","Expression",3,1,4,31,2,NA,2,3,4,"7",NA,174,150,"Region #6"
