"PID","RP_Hurt_Experience","RP_Hurt_Expression","RP_Hurt_Conn_Recall","RP_Hurt_Dist_Recall","RP_Hurt_Afrm_Recall","RP_Hurt_Conn_Hyp","RP_Hurt_Dist_Hyp","RP_Hurt_Afrm_Hyp","RP_Hurt_Want","RP_Joys_Experience","RP_Joys_Expression","RP_Joys_Conn_Recall","RP_Joys_Dist_Recall","RP_Joys_Afrm_Recall","RP_Joys_Conn_Hyp","RP_Joys_Dist_Hyp","RP_Joys_Afrm_Hyp","RP_Joys_Want","RP_Love_Experience","RP_Love_Expression","RP_Love_Conn_Recall","RP_Love_Dist_Recall","RP_Love_Afrm_Recall","RP_Love_Conn_Hyp","RP_Love_Dist_Hyp","RP_Love_Afrm_Hyp","RP_Love_Want","RP_Sadn_Experience","RP_Sadn_Expression","RP_Sadn_Conn_Recall","RP_Sadn_Dist_Recall","RP_Sadn_Afrm_Recall","RP_Sadn_Conn_Hyp","RP_Sadn_Dist_Hyp","RP_Sadn_Afrm_Hyp","RP_Sadn_Want","CF_Hurt_Experience","CF_Hurt_Expression","CF_Hurt_Conn_Recall","CF_Hurt_Dist_Recall","CF_Hurt_Afrm_Recall","CF_Hurt_Conn_Hyp","CF_Hurt_Dist_Hyp","CF_Hurt_Afrm_Hyp","CF_Hurt_Want","CF_Joys_Experience","CF_Joys_Expression","CF_Joys_Conn_Recall","CF_Joys_Dist_Recall","CF_Joys_Afrm_Recall","CF_Joys_Conn_Hyp","CF_Joys_Dist_Hyp","CF_Joys_Afrm_Hyp","CF_Joys_Want","CF_Love_Experience","CF_Love_Expression","CF_Love_Conn_Recall","CF_Love_Dist_Recall","CF_Love_Afrm_Recall","CF_Love_Conn_Hyp","CF_Love_Dist_Hyp","CF_Love_Afrm_Hyp","CF_Love_Want","CF_Sadn_Experience","CF_Sadn_Expression","CF_Sadn_Conn_Recall","CF_Sadn_Dist_Recall","CF_Sadn_Afrm_Recall","CF_Sadn_Conn_Hyp","CF_Sadn_Dist_Hyp","CF_Sadn_Afrm_Hyp","CF_Sadn_Want","CC_Hurt_Experience","CC_Hurt_Expression","CC_Hurt_Conn_Recall","CC_Hurt_Dist_Recall","CC_Hurt_Afrm_Recall","CC_Hurt_Conn_Hyp","CC_Hurt_Dist_Hyp","CC_Hurt_Afrm_Hyp","CC_Hurt_Want","CC_Joys_Experience","CC_Joys_Expression","CC_Joys_Conn_Recall","CC_Joys_Dist_Recall","CC_Joys_Afrm_Recall","CC_Joys_Conn_Hyp","CC_Joys_Dist_Hyp","CC_Joys_Afrm_Hyp","CC_Joys_Want","CC_Love_Experience","CC_Love_Expression","CC_Love_Conn_Recall","CC_Love_Dist_Recall","CC_Love_Afrm_Recall","CC_Love_Conn_Hyp","CC_Love_Dist_Hyp","CC_Love_Afrm_Hyp","CC_Love_Want","CC_Sadn_Experience","CC_Sadn_Expression","CC_Sadn_Conn_Recall","CC_Sadn_Dist_Recall","CC_Sadn_Afrm_Recall","CC_Sadn_Conn_Hyp","CC_Sadn_Dist_Hyp","CC_Sadn_Afrm_Hyp","CC_Sadn_Want","SS_Hurt_Experience","SS_Hurt_Expression","SS_Hurt_Conn_Recall","SS_Hurt_Dist_Recall","SS_Hurt_Afrm_Recall","SS_Hurt_Conn_Hyp","SS_Hurt_Dist_Hyp","SS_Hurt_Afrm_Hyp","SS_Hurt_Want","SS_Joys_Experience","SS_Joys_Expression","SS_Joys_Conn_Recall","SS_Joys_Dist_Recall","SS_Joys_Afrm_Recall","SS_Joys_Conn_Hyp","SS_Joys_Dist_Hyp","SS_Joys_Afrm_Hyp","SS_Joys_Want","SS_Love_Experience","SS_Love_Expression","SS_Love_Conn_Recall","SS_Love_Dist_Recall","SS_Love_Afrm_Recall","SS_Love_Conn_Hyp","SS_Love_Dist_Hyp","SS_Love_Afrm_Hyp","SS_Love_Want","SS_Sadn_Experience","SS_Sadn_Expression","SS_Sadn_Conn_Recall","SS_Sadn_Dist_Recall","SS_Sadn_Afrm_Recall","SS_Sadn_Conn_Hyp","SS_Sadn_Dist_Hyp","SS_Sadn_Afrm_Hyp","SS_Sadn_Want","Attn_Check_Never","Attn_Check_Much","Age","Age_4_TEXT","Gender","Gender_5_TEXT","Income","Education","Race","Race_9_TEXT","Community_1_x","Community_1_y","Community"
11,"4","2","1","1","1",NA,NA,NA,"1","1","1","1","1","1",NA,NA,NA,"1","1","1","1","1","1",NA,NA,NA,"1","1","1","1","1","1",NA,NA,NA,"1","4","3","1","1","1",NA,NA,NA,"1","1","1","1","1","1",NA,NA,NA,"1","1","1","1","1","1",NA,NA,NA,"1","1","1","1","1","1",NA,NA,NA,"1","4","3","3","3","3",NA,NA,NA,"3","3","3","3","3","3",NA,NA,NA,"3","3","3","3","3","3",NA,NA,NA,"3","3","3","3","3","3",NA,NA,NA,"3","4","3","3","3","3",NA,NA,NA,"2","3","3","3","3","3",NA,NA,NA,"3","3","3","3","3","3",NA,NA,NA,"2","2","2","3","3","3",NA,NA,NA,"2","5","2","4","30","3",NA,"2","3","7",NA,NA,NA,NA
347,"4","4","1","1","1",NA,NA,NA,"1","1","1","1","1","1",NA,NA,NA,"1","1","1","1","1","1",NA,NA,NA,"1","1","1","1","1","1",NA,NA,NA,"1","4","4","4","4","4",NA,NA,NA,"4","1","1","1","1","1",NA,NA,NA,"1","1","2","2","2","2",NA,NA,NA,"2","1","1","1","1","1",NA,NA,NA,"1","4","4","4","4","4",NA,NA,NA,"4","2","3","2","2","2",NA,NA,NA,"1","2","2","2","2","2",NA,NA,NA,"2","1","1","1","1","1",NA,NA,NA,"1","4","5",NA,NA,NA,"2","2","2","4","1","3","1","1","1",NA,NA,NA,"1","4","4","2","2","2",NA,NA,NA,"2","4","4","2","2","2",NA,NA,NA,"2","5","2","4","39","2",NA,"7","5","3,7",NA,"206","159","Region #6"
301,"4","4","2","3","3",NA,NA,NA,"3","3","2","3","3","2",NA,NA,NA,"2","2","2","2","3","2",NA,NA,NA,"2","3","4","2","3","2",NA,NA,NA,"2","4","4","3","3","3",NA,NA,NA,"2","3","3","3","3","3",NA,NA,NA,"3","3","4","3","3","3",NA,NA,NA,"3","4","4","3","3","3",NA,NA,NA,"4","4","4","3","4","3",NA,NA,NA,"3","3","3","3","3","3",NA,NA,NA,"3","3","4","3","3","3",NA,NA,NA,"4","3","3","3","3","3",NA,NA,NA,"4","4","4","3","4","3",NA,NA,NA,"4","3","3","3","3","3",NA,NA,NA,"4","4","4","3","3","3",NA,NA,NA,"4","4","4","3","3","3",NA,NA,NA,"4","5","2","4","76","1",NA,"8","6","7",NA,"260","133","Region #7"
12,"4","4","2","2","3",NA,NA,NA,"2","1","1","1","1","1",NA,NA,NA,"1","1","2","1","2","1",NA,NA,NA,"1","4","4","2","2","2",NA,NA,NA,"2","4","4","2","2","2",NA,NA,NA,"2","2","2","2","2","2",NA,NA,NA,"1","1","1","1","1","1",NA,NA,NA,"1","3","4","2","2","2",NA,NA,NA,"2","4","4","3","3","2",NA,NA,NA,"2","2","2","2","2","2",NA,NA,NA,"2","3","3","2","2","2",NA,NA,NA,"2","4","4","2","3","3",NA,NA,NA,"2","5","5",NA,NA,NA,"3","3","3","4","4","4","3","3","3",NA,NA,NA,"4","5","5",NA,NA,NA,"3","3","3","5","5","5",NA,NA,NA,"3","3","3","4","5","2","4","54","2",NA,"7","5","7",NA,"223","112","Region #7"
203,"4","4","1","1","1",NA,NA,NA,"1","2","1","1","1","1",NA,NA,NA,"1","1","1","1","1","1",NA,NA,NA,"1","4","4","2","2","2",NA,NA,NA,"1","5","3","2","2","2",NA,NA,NA,"2","3","3","2","2","2",NA,NA,NA,"2","1","1","1","1","1",NA,NA,NA,"1","4","4","2","2","1",NA,NA,NA,"2","5","5",NA,NA,NA,"3","3","3","4","4","4","3","3","3",NA,NA,NA,"2","4","4","3","3","3",NA,NA,NA,"3","5","4","3","3","3",NA,NA,NA,"2","5","4","3","3","3",NA,NA,NA,"5","3","4","3","3","3",NA,NA,NA,"2","4","4","3","3","3",NA,NA,NA,"2","4","4","3","3","3",NA,NA,NA,"2","5","2","4","54","2",NA,"1","2","3",NA,NA,NA,NA
275,"3","3","2","1","2",NA,NA,NA,"3","1","1","1","1","1",NA,NA,NA,"1","1","2","2","2","1",NA,NA,NA,"1","1","1","1","1","2",NA,NA,NA,"1","4","2","1","1","1",NA,NA,NA,"2","1","1","2","2","2",NA,NA,NA,"2","1","2","1","1","1",NA,NA,NA,"1","1","1","1","1","1",NA,NA,NA,"1","3","3","2","2","1",NA,NA,NA,"4","2","2","1","1","1",NA,NA,NA,"1","4","4","2","2","2",NA,NA,NA,"2","1","2","2","1","1",NA,NA,NA,"2","4","5",NA,NA,NA,"2","2","2","4","3","3","2","2","2",NA,NA,NA,"2","4","5",NA,NA,NA,"3","4","4","5","2","3","2","2","1",NA,NA,NA,"2","5","2","4","34","2",NA,"5","5","7",NA,"162","217","Region #4"
334,"1","4","2","3","2",NA,NA,NA,"3","3","4","4","3","3",NA,NA,NA,"3","3","4","1","1","1",NA,NA,NA,"1","4","5",NA,NA,NA,"3","3","4","4","4","4","2","4","2",NA,NA,NA,"3","2","3","3","3","3",NA,NA,NA,"3","2","4","2","2","3",NA,NA,NA,"3","3","3","3","2","2",NA,NA,NA,"2","4","4","4","3","3",NA,NA,NA,"3","4","4","3","3","3",NA,NA,NA,"2","4","4","2","3","3",NA,NA,NA,"3","3","3","2","1","2",NA,NA,NA,"3","4","5",NA,NA,NA,"3","3","3","3","5","5",NA,NA,NA,"2","2","3","2","4","4","3","3","3",NA,NA,NA,"4","5","5",NA,NA,NA,"3","3","3","3","5","2","4","23","2",NA,"7","5","7",NA,"241","125","Region #7"
206,"3","4","3","4","4",NA,NA,NA,"3","2","3","2","2","1",NA,NA,NA,"1","2","3","2","2","1",NA,NA,NA,"1","3","3","2","2","3",NA,NA,NA,"2","4","4","3","4","4",NA,NA,NA,"3","2","1","2","1","2",NA,NA,NA,"1","2","2","2","2","1",NA,NA,NA,"1","3","2","1","2","2",NA,NA,NA,"1","4","5",NA,NA,NA,"3","4","4","5","3","3","3","2","3",NA,NA,NA,"3","4","4","2","3","3",NA,NA,NA,"3","3","3","3","3","2",NA,NA,NA,"2","4","4","3","4","3",NA,NA,NA,"4","4","3","2","3","3",NA,NA,NA,"3","4","5",NA,NA,NA,"3","4","3","4","3","3","3","2","3",NA,NA,NA,"3","5","2","4","52","2",NA,"5","5","7",NA,"214","152","Region #6"
216,"4","4","4","4","3",NA,NA,NA,"2","3","3","2","2","2",NA,NA,NA,"2","1","2","1","1","1",NA,NA,NA,"2","4","4","2","3","2",NA,NA,NA,"2","4","4","3","3","3",NA,NA,NA,"3","3","3","2","2","2",NA,NA,NA,"2","1","2","2","2","2",NA,NA,NA,"2","3","3","2","2","2",NA,NA,NA,"2","3","3","3","2","3",NA,NA,NA,"4","3","3","2","3","3",NA,NA,NA,"2","3","4","2","2","2",NA,NA,NA,"2","3","3","2","2","2",NA,NA,NA,"2","5","5",NA,NA,NA,"3","3","3","4","4","4","3","3","3",NA,NA,NA,"3","4","5",NA,NA,NA,"3","3","3","4","3","4","3","3","3",NA,NA,NA,"4","5","2","4","66","2",NA,"4","3","7",NA,"185","191","Region #5"
146,"2","2","1","1","1",NA,NA,NA,"1","1","1","1","1","1",NA,NA,NA,"1","1","1","1","1","1",NA,NA,NA,"1","1","1","1","1","1",NA,NA,NA,"1","3","4","2","2","2",NA,NA,NA,"1","1","1","2","2","1",NA,NA,NA,"2","1","2","1","1","1",NA,NA,NA,"1","1","2","1","1","1",NA,NA,NA,"1","4","5",NA,NA,NA,"5","5","5","5","5","5",NA,NA,NA,"5","5","5","5","5","5",NA,NA,NA,"5","5","5","5","5","5",NA,NA,NA,"5","5","5","5","4","5",NA,NA,NA,"5","5","5","5","5","5",NA,NA,NA,"5","5","5","5","5","5",NA,NA,NA,"5","5","5","5","4","5",NA,NA,NA,"5","5","5","5","5","2","4","26","1",NA,"4","5","2,5",NA,"156","233","Other"
189,"5","5",NA,NA,NA,"3","3","3","1","2","1","1","1","1",NA,NA,NA,"1","1","1","1","1","1",NA,NA,NA,"1","4","4","1","1","1",NA,NA,NA,"1","3","4","4","4","4",NA,NA,NA,"4","3","3","2","2","2",NA,NA,NA,"2","2","3","2","2","2",NA,NA,NA,"3","4","3","2","2","2",NA,NA,NA,"2","4","4","3","3","3",NA,NA,NA,"3","2","2","2","2","2",NA,NA,NA,"2","2","3","2","2","2",NA,NA,NA,"2","2","2","2","2","2",NA,NA,NA,"2","5","5",NA,NA,NA,"5","5","3","5","4","4","3","3","3",NA,NA,NA,"3","5","5",NA,NA,NA,"3","2","2","4","5","5",NA,NA,NA,"3","3","3","4","5","2","4","61","2",NA,"5","2","7",NA,"183","177","Region #5"
65,"2","2","1","1","2",NA,NA,NA,"3","2","2","2","2","2",NA,NA,NA,"2","2","2","2","2","2",NA,NA,NA,"2","2","2","2","2","2",NA,NA,NA,"2","2","1","2","1","1",NA,NA,NA,"2","2","2","1","2","2",NA,NA,NA,"1","2","2","2","2","2",NA,NA,NA,"2","1","1","2","2","2",NA,NA,NA,"2","2","2","2","2","2",NA,NA,NA,"2","2","2","2","2","2",NA,NA,NA,"2","3","3","2","2","2",NA,NA,NA,"2","2","2","2","2","2",NA,NA,NA,"2","2","2","2","2","2",NA,NA,NA,"2","3","3","2","2","2",NA,NA,NA,"2","3","3","2","2","2",NA,NA,NA,"2","2","2","2","2","2",NA,NA,NA,"2","5","2","4","21","1",NA,"1","5","3",NA,"151","185","Region #5"
51,"3","1","4","5","4",NA,NA,NA,"1","1","1","1","1","1",NA,NA,NA,"1","1","1","1","1","1",NA,NA,NA,"1","2","2","1","2","1",NA,NA,NA,"1","5","5",NA,NA,NA,"4","4","3","4","1","1","1","1","1",NA,NA,NA,"1","1","1","1","1","1",NA,NA,NA,"1","1","1","1","1","1",NA,NA,NA,"1","3","3","2","2","2",NA,NA,NA,"4","2","2","2","2","2",NA,NA,NA,"1","3","3","2","2","2",NA,NA,NA,"2","3","3","2","2","2",NA,NA,NA,"1","3","3","5","5","5",NA,NA,NA,"1","4","5",NA,NA,NA,"3","3","3","3","5","5",NA,NA,NA,"3","3","3","4","3","3","3","3","2",NA,NA,NA,"2","5","2","4","31","1",NA,"5","6","3",NA,"241","158","Region #6"
142,"3","1","4","4","4",NA,NA,NA,"1","3","3","2","1","1",NA,NA,NA,"2","2","3","2","1","1",NA,NA,NA,"2","4","4","2","2","2",NA,NA,NA,"2","4","4","2","2","2",NA,NA,NA,"2","2","2","1","1","1",NA,NA,NA,"1","2","2","1","1","1",NA,NA,NA,"1","1","1","1","1","1",NA,NA,NA,"1","4","4","4","4","4",NA,NA,NA,"3","3","3","2","2","2",NA,NA,NA,"2","4","4","2","2","2",NA,NA,NA,"2","3","3","2","2","2",NA,NA,NA,"2","4","4","3","3","3",NA,NA,NA,"3","4","4","2","2","2",NA,NA,NA,"2","4","4","2","2","2",NA,NA,NA,"3","3","4","2","2","2",NA,NA,NA,"2","5","2","4","53","2",NA,"7","2","7",NA,"219","144","Region #6"
329,"3","2","2","2","2",NA,NA,NA,"1","1","2","2","2","1",NA,NA,NA,"1","1","1","1","1","1",NA,NA,NA,"2","2","2","1","1","2",NA,NA,NA,"1","4","4","3","3","3",NA,NA,NA,"4","2","2","3","3","3",NA,NA,NA,"2","3","3","3","3","3",NA,NA,NA,"3","2","2","2","3","2",NA,NA,NA,"2","5","5",NA,NA,NA,"3","3","3","5","4","4","3","3","3",NA,NA,NA,"3","5","5",NA,NA,NA,"3","3","3","4","4","4","3","2","3",NA,NA,NA,"4","5","5",NA,NA,NA,"2","3","3","5","5","5",NA,NA,NA,"3","3","3","5","5","5",NA,NA,NA,"3","3","4","5","5","5",NA,NA,NA,"3","3","3","5","5","2","4","20","1",NA,"5","3","2",NA,NA,NA,NA
27,"3","3","3","3","3",NA,NA,NA,"2","3","3","2","2","2",NA,NA,NA,"2","2","3","2","2","2",NA,NA,NA,"2","3","3","3","3","2",NA,NA,NA,"2","3","5",NA,NA,NA,"3","3","3","2","3","3","3","3","3",NA,NA,NA,"2","4","5",NA,NA,NA,"3","3","2","3","4","4","3","3","3",NA,NA,NA,"2","3","4","3","3","2",NA,NA,NA,"2","3","3","3","3","2",NA,NA,NA,"3","5","5",NA,NA,NA,"3","3","3","3","4","3","3","3","2",NA,NA,NA,"2","4","3","3","4","2",NA,NA,NA,"2","4","4","3","3","2",NA,NA,NA,"2","5","5",NA,NA,NA,"3","3","3","3","4","4","3","3","2",NA,NA,NA,"2","5","2","4","58","2",NA,"4","2","7",NA,"168","219","Region #4"
42,"3","2","3","2","3",NA,NA,NA,"2","2","3","2","2","2",NA,NA,NA,"2","1","1","1","1","2",NA,NA,NA,"2","2","2","2","2","3",NA,NA,NA,"2","2","2","2","2","2",NA,NA,NA,"2","2","1","2","2","2",NA,NA,NA,"2","2","2","2","2","2",NA,NA,NA,"2","2","2","2","2","2",NA,NA,NA,"1","2","2","2","2","2",NA,NA,NA,"2","2","2","1","2","2",NA,NA,NA,"2","1","2","2","2","2",NA,NA,NA,"2","1","1","2","2","2",NA,NA,NA,"2","3","3","2","2","2",NA,NA,NA,"2","2","3","2","3","2",NA,NA,NA,"2","2","1","2","2","3",NA,NA,NA,"2","2","2","2","2","1",NA,NA,NA,"2","5","2","4","29","2",NA,"6","5","3",NA,"285","88","Region #8"
247,"3","5",NA,NA,NA,"3","4","3","5","3","3","2","1","3",NA,NA,NA,"1","1","1","1","1","1",NA,NA,NA,"1","5","3","2","2","2",NA,NA,NA,"1","4","5",NA,NA,NA,"3","4","3","5","3","3","3","3","3",NA,NA,NA,"1","1","3","2","1","2",NA,NA,NA,"1","5","4","2","2","1",NA,NA,NA,"2","1","5",NA,NA,NA,"5","5","5","5","5","5",NA,NA,NA,"3","3","3","3","5","5",NA,NA,NA,"3","3","3","3","3","3","3","3","3",NA,NA,NA,"2","4","4","3","3","3",NA,NA,NA,"3","5","5",NA,NA,NA,"3","3","3","3","5","5",NA,NA,NA,"3","3","3","3","4","4","3","3","3",NA,NA,NA,"3","5","2","4","48","1",NA,"4","13","3",NA,"148","236","Region #3"
166,"4","4","4","4","3",NA,NA,NA,"5","2","3","2","2","2",NA,NA,NA,"2","4","4","2","1","1",NA,NA,NA,"3","4","4","3","2","2",NA,NA,NA,"4","4","4","4","3","3",NA,NA,NA,"3","2","3","2","2","2",NA,NA,NA,"2","2","3","2","3","2",NA,NA,NA,"2","2","2","2","3","2",NA,NA,NA,"2","4","5",NA,NA,NA,"4","3","3","2","3","3","3","3","2",NA,NA,NA,"2","4","4","3","3","3",NA,NA,NA,"4","3","3","3","3","3",NA,NA,NA,"2","4","4","3","3","3",NA,NA,NA,"4","4","4","4","3","3",NA,NA,NA,"3","5","4","3","3","3",NA,NA,NA,"4","3","3","4","3","3",NA,NA,NA,"3","5","2","4","50","2",NA,"4","3","7",NA,"161","258","Region #3"
344,"3","3","4","4","3",NA,NA,NA,"2","3","3","2","2","2",NA,NA,NA,"2","2","2","1","1","1",NA,NA,NA,"1","3","3","4","4","3",NA,NA,NA,"3","3","3","2","2","2",NA,NA,NA,"4","3","3","2","2","2",NA,NA,NA,"2","2","2","1","1","1",NA,NA,NA,"1","3","3","2","2","2",NA,NA,NA,"2","4","4","2","2","2",NA,NA,NA,"3","3","3","2","2","2",NA,NA,NA,"2","3","3","2","2","2",NA,NA,NA,"2","3","3","2","2","2",NA,NA,NA,"2","5","5",NA,NA,NA,"3","3","3","5","4","4","2","2","3",NA,NA,NA,"3","5","5",NA,NA,NA,"3","4","3","5","4","4","3","2","3",NA,NA,NA,"3","5","2","4","65","1",NA,"5","5","7",NA,"165","178","Region #5"
68,"3","4","4","4","4",NA,NA,NA,"4","2","3","2","2","2",NA,NA,NA,"2","2","2","1","1","1",NA,NA,NA,"2","3","3","3","2","2",NA,NA,NA,"3","3","4","4","3","3",NA,NA,NA,"4","3","2","2","2","1",NA,NA,NA,"2","5","4","2","2","2",NA,NA,NA,"4","4","4","2","2","2",NA,NA,NA,"3","4","5",NA,NA,NA,"3","3","4","4","2","3","2","2","2",NA,NA,NA,"2","5","5",NA,NA,NA,"5","5","4","5","4","4","4","4","3",NA,NA,NA,"5","4","4","5","5","5",NA,NA,NA,"3","4","4","2","3","2",NA,NA,NA,"2","4","5",NA,NA,NA,"3","3","3","5","3","4","4","2","2",NA,NA,NA,"4","5","2","4","24","1",NA,"3","2","4,7",NA,"129","217","Region #4"
241,"2","3","4","4","4",NA,NA,NA,"2","2","2","2","1","1",NA,NA,NA,"1","2","3","2","2","2",NA,NA,NA,"2","2","2","2","1","1",NA,NA,NA,"1","4","4","2","2","2",NA,NA,NA,"2","1","1","2","2","2",NA,NA,NA,"1","1","1","2","2","2",NA,NA,NA,"1","2","1","2","2","2",NA,NA,NA,"1","4","4","4","2","2",NA,NA,NA,"3","3","3","2","2","2",NA,NA,NA,"2","3","4","2","2","2",NA,NA,NA,"3","3","3","2","2","2",NA,NA,NA,"2","4","5",NA,NA,NA,"2","2","4","5","2","3","2","2","4",NA,NA,NA,"2","5","5",NA,NA,NA,"2","2","4","5","2","2","2","1","4",NA,NA,NA,"2","5","2","4","36","2",NA,"6","4","7",NA,"193","188","Region #5"
172,"3","3","3","3","3",NA,NA,NA,"2","1","1","1","1","1",NA,NA,NA,"1","1","1","1","1","1",NA,NA,NA,"1","3","3","2","2","2",NA,NA,NA,"2","4","4","3","3","3",NA,NA,NA,"3","1","1","1","1","1",NA,NA,NA,"1","2","2","2","1","1",NA,NA,NA,"2","4","4","3","3","3",NA,NA,NA,"3","3","3","2","2","2",NA,NA,NA,"2","2","2","1","1","1",NA,NA,NA,"1","2","2","1","1","1",NA,NA,NA,"1","3","3","2","2","2",NA,NA,NA,"1","4","4","3","3","3",NA,NA,NA,"5","3","3","3","2","2",NA,NA,NA,"2","4","4","3","3","3",NA,NA,NA,"3","3","3","3","3","2",NA,NA,NA,"2","5","2","4","34","1",NA,"4","2","7",NA,"219","161","Region #6"
264,"4","4","3","3","3",NA,NA,NA,"5","1","1","1","1","1",NA,NA,NA,"1","1","1","1","1","1",NA,NA,NA,"1","1","1","1","1","1",NA,NA,NA,"1","5","5",NA,NA,NA,"5","5","5","5","1","1","1","1","1",NA,NA,NA,"1","1","1","1","1","1",NA,NA,NA,"1","2","2","2","2","2",NA,NA,NA,"1","3","5",NA,NA,NA,"5","5","5","5","3","3","2","2","2",NA,NA,NA,"2","3","3","2","2","2",NA,NA,NA,"2","2","2","2","2","2",NA,NA,NA,"2","5","5",NA,NA,NA,"4","4","4","5","2","3","2","2","2",NA,NA,NA,"2","3","3","2","2","2",NA,NA,NA,"2","1","2","2","2","2",NA,NA,NA,"2","5","2","4","42","2",NA,"3","2","7",NA,"129","223","Region #4"
127,"3","3","3","3","3",NA,NA,NA,"3","1","1","1","1","1",NA,NA,NA,"1","2","2","2","1","1",NA,NA,NA,"2","2","1","1","1","1",NA,NA,NA,"1","3","3","3","3","3",NA,NA,NA,"2","2","2","1","1","1",NA,NA,NA,"1","3","3","2","2","2",NA,NA,NA,"2","2","2","2","1","1",NA,NA,NA,"2","4","4","3","3","3",NA,NA,NA,"3","2","2","3","3","2",NA,NA,NA,"2","5","5",NA,NA,NA,"3","3","3","5","3","3","3","3",NA,NA,NA,NA,"3","4","4","3","3","3",NA,NA,NA,"3","2","3","3","2","3",NA,NA,NA,"3","5","5",NA,NA,NA,"3","3","3","5","2","3","3","3","3",NA,NA,NA,"3","5","2","4","39","1",NA,"7","5","7",NA,"209","157","Region #6"
150,"3","3","3","3","3",NA,NA,NA,"4","1","1","1","1","1",NA,NA,NA,"1","1","1","1","1","1",NA,NA,NA,"1","2","3","1","1","1",NA,NA,NA,"2","3","3","4","4","4",NA,NA,NA,"4","2","2","2","2","2",NA,NA,NA,"2","3","3","2","2","2",NA,NA,NA,"2","3","3","2","2","2",NA,NA,NA,"2","3","3","4","5","5",NA,NA,NA,"5","2","2","2","2","2",NA,NA,NA,"2","3","3","2","2","2",NA,NA,NA,"2","3","3","2","2","2",NA,NA,NA,"3","4","4","2","2","4",NA,NA,NA,"5","3","3","2","2","2",NA,NA,NA,"3","5","5",NA,NA,NA,"3","3","3","5","3","3","2","2","2",NA,NA,NA,"2","5","2","4","35","2",NA,"7","6","7,9",NA,"223","79","Other"
360,"3","3","2","1","1",NA,NA,NA,"2","2","3","2","1","1",NA,NA,NA,"2","1","2","1","2","1",NA,NA,NA,"2","1","1","2","2","1",NA,NA,NA,"2","4","3","1","2","1",NA,NA,NA,"3","1","2","2","2","2",NA,NA,NA,"2","3","2","2","2","1",NA,NA,NA,"2","2","1","2","2","2",NA,NA,NA,"2","3","4","3","3","2",NA,NA,NA,"4","2","2","2","2","2",NA,NA,NA,"2","3","2","2","2","2",NA,NA,NA,"2","3","3","3","2","2",NA,NA,NA,"2","4","5",NA,NA,NA,"3","3","3","4","4","3","3","3","3",NA,NA,NA,"3","4","4","3","3","2",NA,NA,NA,"3","3","3","3","3","2",NA,NA,NA,"2","5","2","4","25","2",NA,"4","5","3",NA,"125","216","Other"
54,"3","3","2","2","2",NA,NA,NA,"1","1","1","1","1","1",NA,NA,NA,"1","1","1","1","1","1",NA,NA,NA,"1","3","3","2","2","2",NA,NA,NA,"1","4","4","2","2","2",NA,NA,NA,"2","2","3","1","3",NA,NA,NA,NA,"1","2","2","2","2","1",NA,NA,NA,"1","4","4","2","2","2",NA,NA,NA,"1","5","5",NA,NA,NA,"3","4","3","4","3","4","3","3","3",NA,NA,NA,"2","5","5",NA,NA,NA,"1","1","1","3","4","4","3","3","3",NA,NA,NA,"5","5","5",NA,NA,NA,"3","4","4","3","5","5",NA,NA,NA,"2","2","3","1","5","5",NA,NA,NA,"2","2","2","3","3","5",NA,NA,NA,"2","3","3","1","5","2","4","36","2",NA,"6","4","1,4,7",NA,NA,NA,NA
353,"1","3","2","3","4",NA,NA,NA,"2","1","1","2","1","2",NA,NA,NA,"1","1","1","1","1","1",NA,NA,NA,"1","1","2","2","2","2",NA,NA,NA,"2","3","4","4","4","4",NA,NA,NA,"3","1","1","1","2","2",NA,NA,NA,"1","3","3","2","2","2",NA,NA,NA,"1","3","3","2","2","2",NA,NA,NA,"1","3","5",NA,NA,NA,"2","5","5","5","3","4","2","2","4",NA,NA,NA,"3","5","5",NA,NA,NA,"2","2","5","5","3","3","2","2","2",NA,NA,NA,"2","3","5",NA,NA,NA,"3","4","4","4","3","5",NA,NA,NA,"2","2","3","2","5","5",NA,NA,NA,"5","2","3","5","3","4","3","3","3",NA,NA,NA,"2","5","2","4","50","2",NA,"6","3","7",NA,"194","161","Region #6"
14,"1","1","1","1","1",NA,NA,NA,"1","2","2","2","2","2",NA,NA,NA,"2","1","1","1","1","1",NA,NA,NA,"1","3","3","2","2","2",NA,NA,NA,"2","3","3","2","2","2",NA,NA,NA,"2","3","3","2","2","2",NA,NA,NA,"2","3","2","2","2","2",NA,NA,NA,"2","3","3","2","3","2",NA,NA,NA,"2","3","3","3","3","2",NA,NA,NA,"4","3","3","2","2","2",NA,NA,NA,"2","3","3","3","2","2",NA,NA,NA,"2","3","3","2","2","2",NA,NA,NA,"2","4","4","3","3","3",NA,NA,NA,"4","4","4","3","3","3",NA,NA,NA,"4","4","4","3","3","3",NA,NA,NA,"4","5","5",NA,NA,NA,"3","3","3","4","5","2","4","49","2",NA,"7","5","7",NA,"133","222","Region #4"
